ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,486176;77,385483
1152;18,479242;77,373388
1153;18,486221;77,384185
1154;18,476187;77,383594
1155;18,491074;77,38124
1156;18,497226;77,379194
1157;18,478711;77,364699
1158;18,470933;77,385416
1159;18,475193;77,392478
1160;18,470522;77,401146
1161;18,472612;77,391342
1162;18,495228;77,379449
1163;18,474291;77,392155
1164;18,491882;77,393329
1165;18,470867;77,391585
1166;18,480236;77,379308
1167;18,472694;77,395909
1168;18,497152;77,392465
1169;18,470289;77,393806
1170;18,480532;77,3782
1171;18,474707;77,387609
1172;18,466954;77,385802
1173;18,476726;77,39756
1174;18,477484;77,383702
1175;18,48904;77,383346
1176;18,467994;77,402837
1177;18,467779;77,393653
1178;18,492414;77,403327
1179;18,489709;77,409487
1180;18,480245;77,392959
1181;18,479596;77,380607
1182;18,481689;77,385748
1183;18,490336;77,404298
1184;18,479381;77,401696
1185;18,4825;77,402728
1186;18,478;77,386836
1187;18,486303;77,395546
1188;18,492438;77,383052
1189;18,485248;77,384826
1190;18,472906;77,394354
1191;18,473988;77,40852
1192;18,483443;77,382036
1193;18,470342;77,37931
1194;18,488538;77,397828
1195;18,48342;77,396442
1196;18,463699;77,392197
1197;18,487331;77,393954
1198;18,480877;77,39842
1199;18,487335;77,398719
1200;18,480445;77,371012
1201;18,480735;77,376447
1202;18,476257;77,378859
1203;18,481755;77,391414
1204;18,483072;77,398941
1205;18,468151;77,37811
1206;18,480914;77,394064
1207;18,472187;77,391828
1208;18,478371;77,417358
1209;18,48548;77,381474
1210;18,475112;77,383078
1211;18,480574;77,379928
1212;18,462241;77,391179
1213;18,478153;77,387289
1214;18,488789;77,383121
1215;18,473699;77,381885
1216;18,492756;77,390405
1217;18,490098;77,42112
1218;18,49086;77,40257
1219;18,473657;77,381263
1220;18,458922;77,377948
1221;18,492354;77,375833
1222;18,472108;77,3958
1223;18,483573;77,380858
1224;18,49888;77,394985
1225;18,492957;77,381411
1226;18,464716;77,402053
1227;18,491349;77,386754
1228;18,504911;77,393019
1229;18,494648;77,416452
1230;18,478883;77,397149
1231;18,48622;77,372298
1232;18,481283;77,379342
1233;18,480003;77,386104
1234;18,458018;77,388685
1235;18,478304;77,389407
1236;18,484195;77,388457
1237;18,487172;77,385613
1238;18,462628;77,386814
1239;18,477462;77,389045
1240;18,475819;77,385822
1241;18,470521;77,386281
1242;18,468325;77,382535
1243;18,474305;77,385627
1244;18,473147;77,380065
1245;18,491057;77,399007
1246;18,476244;77,375356
1247;18,487063;77,374288
1248;18,497086;77,399295
1249;18,474332;77,410306
1250;18,465904;77,404742
1251;18,48046;77,393952
1252;18,451916;77,389361
1253;18,464575;77,396632
1254;18,470075;77,393533
1255;18,472409;77,371068
1256;18,479754;77,379602
1257;18,479027;77,378741
1258;18,461915;77,390674
1259;18,483957;77,397923
1260;18,494869;77,39983
1261;18,485942;77,395674
1262;18,498934;77,386548
1263;18,479343;77,406305
1264;18,475462;77,395137
1265;18,49156;77,390322
1266;18,483924;77,369994
1267;18,476562;77,396544
1268;18,50004;77,382718
1269;18,495609;77,399343
1270;18,459559;77,394885
1271;18,472774;77,40241
1272;18,464806;77,388919
1273;18,476693;77,379306
1274;18,488561;77,39614
1275;18,505279;77,39025
1276;18,489273;77,391713
1277;18,486216;77,364472
1278;18,490665;77,389604
1279;18,493577;77,36949
1280;18,470942;77,390659
1281;18,480228;77,385756
1282;18,499098;77,386908
1283;18,475697;77,406767
1284;18,47065;77,380398
1285;18,491058;77,378858
1286;18,469641;77,384942
1287;18,486551;77,391449
1288;18,479783;77,40028
1289;18,473287;77,400747
1290;18,468643;77,41362
1291;18,484445;77,375366
1292;18,472132;77,404154
1293;18,488839;77,386451
1294;18,473488;77,381709
1295;18,471046;77,398013
1296;18,466466;77,37847
1297;18,493289;77,401393
1298;18,47888;77,393591
1299;18,472873;77,371089
1300;18,49018;77,39701
1301;18,483106;77,388036
1302;18,464277;77,390987
1303;18,479215;77,396064
1304;18,483878;77,39113
1305;18,466165;77,388758
1306;18,491004;77,386679
1307;18,466277;77,383386
1308;18,478913;77,375065
1309;18,468627;77,396036
1310;18,459528;77,387856
1311;18,484075;77,394609
1312;18,485482;77,388614
1313;18,476549;77,393732
1314;18,484959;77,406864
1315;18,480224;77,379141
1316;18,468377;77,393914
1317;18,488306;77,426148
1318;18,476769;77,369662
1319;18,49242;77,392351
1320;18,488218;77,379267
1321;18,474262;77,394896
1322;18,467231;77,387684
1323;18,489062;77,382131
1324;18,462575;77,385581
1325;18,489213;77,378839
1326;18,485728;77,372292
1327;18,479926;77,375604
1328;18,458815;77,390924
1329;18,499755;77,393949
1330;18,475863;77,399258
1331;18,491767;77,386465
1332;18,480459;77,423881
1333;18,493076;77,386514
1334;18,505143;77,378071
1335;18,475428;77,387235
1336;18,473603;77,389575
1337;18,480437;77,399851
1338;18,493665;77,377758
1339;18,477103;77,391355
1340;18,474209;77,39594
1341;18,473073;77,380426
1342;18,470534;77,382305
1343;18,46414;77,384039
1344;18,507778;77,398475
1345;18,486311;77,39204
1346;18,498007;77,389786
1347;18,479998;77,400479
1348;18,483788;77,400148
1349;18,477206;77,404811
1350;18,486025;77,392247
1351;18,49202;77,381496
1352;18,475999;77,375028
1353;18,482364;77,374806
1354;18,483757;77,406459
1355;18,492327;77,390644
1356;18,488255;77,392489
1357;18,47874;77,378054
1358;18,478265;77,399531
1359;18,453808;77,404766
1360;18,467701;77,396643
1361;18,475718;77,384348
1362;18,485464;77,381801
1363;18,489005;77,399973
1364;18,472834;77,400287
1365;18,486324;77,391824
1366;18,4695;77,391676
1367;18,478696;77,417955
1368;18,47774;77,399675
1369;18,486002;77,393511
1370;18,503594;77,378749
1371;18,482529;77,390349
1372;18,489555;77,401188
1373;18,47571;77,397987
1374;18,465948;77,395706
1375;18,475215;77,402693
1376;18,490478;77,401195
1377;18,474845;77,372496
1378;18,475269;77,383511
1379;18,480044;77,383781
1380;18,488259;77,386024
1381;18,483217;77,372695
1382;18,458565;77,389305
1383;18,485994;77,413062
1384;18,485976;77,399641
1385;18,481784;77,383872
1386;18,487426;77,400733
1387;18,477869;77,400674
1388;18,484118;77,367518
1389;18,478696;77,392171
1390;18,484549;77,395033
1391;18,460905;77,384328
1392;18,478125;77,393782
1393;18,485541;77,387387
1394;18,485898;77,384379
1395;18,475242;77,407714
1396;18,485504;77,397016
1397;18,492779;77,383318
1398;18,4943;77,385011
1399;18,498039;77,382405
1400;18,483281;77,40242
1401;18,494094;77,38132
1402;18,465898;77,380543
1403;18,468231;77,385871
1404;18,484335;77,387427
1405;18,48043;77,386713
1406;18,490156;77,400633
1407;18,485802;77,390424
1408;18,474683;77,389602
1409;18,471442;77,40068
1410;18,478986;77,393847
1411;18,469583;77,392935
1412;18,477724;77,382228
1413;18,491767;77,386107
1414;18,477306;77,394553
1415;18,487894;77,384403
1416;18,476733;77,399145
1417;18,472308;77,393642
1418;18,472891;77,3982
1419;18,469046;77,397371
1420;18,4768;77,39781
1421;18,479592;77,395847
1422;18,475344;77,391886
1423;18,485786;77,377421
1424;18,477926;77,389879
1425;18,471979;77,39687
1426;18,473354;77,396898
1427;18,485164;77,380785
1428;18,49136;77,379748
1429;18,486865;77,399682
1430;18,474848;77,384844
1431;18,474763;77,393745
1432;18,459906;77,385717
1433;18,473798;77,3789
1434;18,49973;77,385499
1435;18,476071;77,388371
1436;18,489593;77,390323
1437;18,492622;77,38309
1438;18,473105;77,380394
1439;18,491286;77,386747
1440;18,489091;77,37479
1441;18,480207;77,381789
1442;18,487143;77,403755
1443;18,460389;77,387463
1444;18,488167;77,388988
1445;18,486397;77,408237
1446;18,470625;77,405413
1447;18,478305;77,376219
1448;18,478931;77,385161
1449;18,470136;77,380145
1450;18,482591;77,386431
1451;18,480157;77,386779
1452;18,489432;77,378609
1453;18,478048;77,405889
1454;18,484981;77,366711
1455;18,484971;77,395939
1456;18,488785;77,395266
1457;18,489055;77,377979
1458;18,489625;77,367046
1459;18,484075;77,384032
1460;18,454254;77,411223
1461;18,462958;77,388228
1462;18,481387;77,381031
1463;18,467421;77,394485
1464;18,480933;77,388459
1465;18,47058;77,378437
1466;18,486487;77,397085
1467;18,47859;77,390405
1468;18,490157;77,38978
1469;18,476033;77,372335
1470;18,481629;77,399592
1471;18,483734;77,384022
1472;18,485168;77,38249
1473;18,482747;77,379454
1474;18,475286;77,395506
1475;18,471712;77,383559
1476;18,492945;77,387143
1477;18,480969;77,397511
1478;18,484698;77,403887
1479;18,473264;77,406526
1480;18,475378;77,393271
1481;18,47665;77,379702
1482;18,497759;77,389439
1483;18,491023;77,403339
1484;18,467391;77,387014
1485;18,493121;77,385618
1486;18,489497;77,385435
1487;18,470656;77,398172
1488;18,470676;77,393219
1489;18,48809;77,378626
1490;18,478648;77,38698
1491;18,462467;77,38303
1492;18,470559;77,386075
1493;18,478033;77,400516
1494;18,480624;77,382088
1495;18,496209;77,392432
1496;18,489454;77,380975
1497;18,473101;77,372944
1498;18,482622;77,398582
1499;18,459699;77,367338
1500;18,476897;77,387573
1501;18,47398;77,379102
1502;18,465829;77,378582
1503;18,484714;77,379745
1504;18,488847;77,394773
1505;18,474172;77,393032
1506;18,482425;77,397494
1507;18,464611;77,393184
1508;18,464523;77,406847
1509;18,472883;77,402155
1510;18,465231;77,388921
1511;18,474083;77,392507
1512;18,475304;77,3861
1513;18,473721;77,399404
1514;18,476683;77,376084
1515;18,476676;77,373855
1516;18,452104;77,380226
1517;18,459912;77,391308
1518;18,484335;77,381602
1519;18,497112;77,390129
1520;18,499385;77,387174
1521;18,472399;77,373565
1522;18,471906;77,389486
1523;18,475052;77,384514
1524;18,481987;77,393828
1525;18,481148;77,393684
1526;18,474135;77,386992
1527;18,475044;77,381745
1528;18,48249;77,389735
1529;18,471058;77,399705
1530;18,482195;77,383094
1531;18,499807;77,407199
1532;18,495757;77,377855
1533;18,48851;77,38819
1534;18,484307;77,39
1535;18,48807;77,401199
1536;18,461453;77,37991
1537;18,456018;77,380497
1538;18,47229;77,405011
1539;18,485564;77,403902
1540;18,473534;77,393553
1541;18,472157;77,410567
1542;18,482138;77,390929
1543;18,463798;77,379721
1544;18,496373;77,378139
1545;18,471936;77,390331
1546;18,471333;77,382234
1547;18,499293;77,398286
1548;18,468841;77,38879
1549;18,48249;77,387491
1550;18,484389;77,400256
1551;18,481905;77,394087
1552;18,473838;77,390042
1553;18,50422;77,385316
1554;18,461058;77,398533
1555;18,477605;77,388748
1556;18,486155;77,375332
1557;18,483787;77,378416
1558;18,473769;77,400459
1559;18,489979;77,388957
1560;18,487028;77,387874
1561;18,484051;77,407031
1562;18,467788;77,390574
1563;18,473394;77,394661
1564;18,474078;77,400509
1565;18,487435;77,387512
1566;18,488855;77,388996
1567;18,477531;77,392306
1568;18,478814;77,386856
1569;18,477988;77,379904
1570;18,46816;77,40879
1571;18,486234;77,389024
1572;18,465018;77,394785
1573;18,47911;77,391981
1574;18,480571;77,381188
1575;18,466341;77,384095
1576;18,475462;77,38895
1577;18,4774;77,386544
1578;18,467578;77,412932
1579;18,475036;77,374314
1580;18,484205;77,396472
1581;18,485207;77,389837
1582;18,479558;77,381804
1583;18,467906;77,375196
1584;18,48431;77,385295
1585;18,480039;77,369125
1586;18,49372;77,388952
1587;18,480778;77,396234
1588;18,477382;77,38685
1589;18,486792;77,391261
1590;18,478952;77,374829
1591;18,475664;77,394749
1592;18,492281;77,387079
1593;18,496532;77,382589
1594;18,48006;77,380596
1595;18,477704;77,388959
1596;18,494241;77,377127
1597;18,490411;77,392828
1598;18,489017;77,386828
1599;18,495477;77,402018
1600;18,456536;77,390014
1601;18,485981;77,3777
1602;18,486798;77,39387
1603;18,454789;77,38216
1604;18,468584;77,378997
1605;18,492124;77,37353
1606;18,481059;77,40606
1607;18,476681;77,390238
1608;18,481167;77,388866
1609;18,472552;77,389806
1610;18,485028;77,400797
1611;18,472983;77,382394
1612;18,480164;77,384527
1613;18,478241;77,396286
1614;18,493713;77,394309
1615;18,486257;77,403884
1616;18,478564;77,386363
1617;18,476442;77,394087
1618;18,472661;77,383115
1619;18,474905;77,406794
1620;18,475127;77,379871
1621;18,45719;77,387401
1622;18,491561;77,38963
1623;18,465824;77,390027
1624;18,483631;77,394035
1625;18,471582;77,39648
1626;18,497948;77,409454
1627;18,49239;77,400586
1628;18,481341;77,384516
1629;18,472402;77,380159
1630;18,477534;77,400194
1631;18,498485;77,39544
1632;18,492891;77,39367
1633;18,469506;77,422751
1634;18,472396;77,421734
1635;18,49086;77,387439
1636;18,479544;77,382617
1637;18,492941;77,39486
1638;18,457082;77,398416
1639;18,480094;77,397108
1640;18,497382;77,375653
1641;18,479951;77,370914
1642;18,458635;77,383255
1643;18,501761;77,399965
1644;18,464628;77,388082
1645;18,472501;77,387197
1646;18,483354;77,391028
1647;18,465235;77,38769
1648;18,490763;77,37968
1649;18,496819;77,403332
1650;18,486447;77,397712
1651;18,491819;77,376001
1652;18,481736;77,372869
1653;18,49368;77,384778
1654;18,469159;77,380398
1655;18,473999;77,379824
1656;18,481979;77,392925
1657;18,472971;77,407055
1658;18,486887;77,390372
1659;18,480216;77,395617
1660;18,474756;77,396949
1661;18,467477;77,413245
1662;18,485446;77,373931
1663;18,478733;77,395815
1664;18,49571;77,374258
1665;18,493399;77,391365
1666;18,506386;77,396934
1667;18,49622;77,38279
1668;18,46677;77,401166
1669;18,481965;77,382611
1670;18,461014;77,382651
1671;18,46654;77,402464
1672;18,487304;77,377792
1673;18,467077;77,398571
1674;18,48044;77,405627
1675;18,482888;77,380783
1676;18,47512;77,387219
1677;18,492015;77,386281
1678;18,484832;77,398343
1679;18,476875;77,40143
1680;18,486946;77,395325
1681;18,488999;77,404931
1682;18,476203;77,383484
1683;18,49693;77,364833
1684;18,484012;77,389246
1685;18,491228;77,380229
1686;18,479599;77,382505
1687;18,485839;77,384077
1688;18,484394;77,383726
1689;18,471136;77,385567
1690;18,494599;77,395603
1691;18,49201;77,382186
1692;18,483159;77,389339
1693;18,48394;77,368741
1694;18,483379;77,390019
1695;18,482842;77,375419
1696;18,486453;77,373736
1697;18,471773;77,376501
1698;18,463493;77,39023
1699;18,48065;77,400088
1700;18,47218;77,381688
1701;18,480966;77,39664
1702;18,476919;77,368945
1703;18,458341;77,387689
1704;18,493994;77,370774
1705;18,488128;77,407409
1706;18,470468;77,393921
1707;18,493786;77,396222
1708;18,465717;77,382717
1709;18,470524;77,399472
1710;18,486179;77,397084
1711;18,488589;77,399795
1712;18,492432;77,397069
1713;18,478097;77,395877
1714;18,470692;77,397548
1715;18,486251;77,395407
1716;18,470977;77,383074
1717;18,493814;77,382001
1718;18,485741;77,387335
1719;18,484573;77,389935
1720;18,498026;77,384507
1721;18,465145;77,392599
1722;18,481352;77,403814
1723;18,489667;77,381272
1724;18,486218;77,402927
1725;18,483916;77,373682
1726;18,470147;77,386448
1727;18,473415;77,402335
1728;18,497163;77,397102
1729;18,474895;77,395798
1730;18,487213;77,394683
1731;18,47613;77,388146
1732;18,472601;77,406592
1733;18,486298;77,395978
1734;18,47928;77,401241
1735;18,465352;77,371613
1736;18,500389;77,407675
1737;18,463282;77,389623
1738;18,478677;77,403047
1739;18,452092;77,396025
1740;18,485177;77,396526
1741;18,474846;77,389374
1742;18,478015;77,394649
1743;18,498264;77,388594
1744;18,486207;77,392739
1745;18,493403;77,397615
1746;18,483282;77,381245
1747;18,472199;77,38052
1748;18,470482;77,373235
1749;18,475486;77,397877
1750;18,484069;77,406458
1751;18,473725;77,387965
1752;18,473792;77,394401
1753;18,46863;77,396064
1754;18,470103;77,382142
1755;18,471292;77,391274
1756;18,489568;77,3929
1757;18,485048;77,391888
1758;18,481075;77,383442
1759;18,469303;77,395723
1760;18,472816;77,386784
1761;18,469849;77,39096
1762;18,471993;77,392948
1763;18,483596;77,388888
1764;18,47428;77,392742
1765;18,471274;77,388036
1766;18,483514;77,387159
1767;18,482118;77,376062
1768;18,475345;77,400512
1769;18,479319;77,395261
1770;18,47634;77,397617
1771;18,481725;77,401095
1772;18,475334;77,39735
1773;18,4757;77,394521
1774;18,471469;77,387444
1775;18,4934;77,381118
1776;18,466317;77,372492
1777;18,485971;77,38207
1778;18,47091;77,404683
1779;18,486196;77,389777
1780;18,484637;77,385533
1781;18,486788;77,384715
1782;18,478053;77,383417
1783;18,480797;77,386503
1784;18,493492;77,399727
1785;18,468609;77,386937
1786;18,492113;77,379755
1787;18,48183;77,374716
1788;18,489404;77,401166
1789;18,470953;77,394604
1790;18,479611;77,397735
1791;18,477383;77,386749
1792;18,502145;77,403659
1793;18,496228;77,397004
1794;18,478545;77,38367
1795;18,472908;77,388332
1796;18,463001;77,402571
1797;18,502916;77,398131
1798;18,483459;77,384644
1799;18,487528;77,38599
1800;18,477923;77,376463
1801;18,485453;77,404097
1802;18,487483;77,389579
1803;18,47285;77,389589
1804;18,465805;77,397526
1805;18,49041;77,39463
1806;18,46992;77,410138
1807;18,489357;77,400451
1808;18,479863;77,39529
1809;18,478868;77,384109
1810;18,491838;77,390656
1811;18,477679;77,388656
1812;18,484396;77,39148
1813;18,475324;77,405796
1814;18,481002;77,391264
1815;18,495666;77,381929
1816;18,4652;77,388368
1817;18,479353;77,36949
1818;18,478051;77,386018
1819;18,476668;77,397381
1820;18,487659;77,388944
1821;18,485268;77,390769
1822;18,485735;77,38193
1823;18,461323;77,393482
1824;18,497847;77,377739
1825;18,480681;77,371731
1826;18,483063;77,385456
1827;18,463956;77,399282
1828;18,475551;77,383791
1829;18,48263;77,393916
1830;18,500381;77,372305
1831;18,470826;77,386953
1832;18,45981;77,388877
1833;18,475442;77,388937
1834;18,473581;77,389572
1835;18,48813;77,398106
1836;18,490793;77,400425
1837;18,48089;77,397753
1838;18,483711;77,380542
1839;18,475701;77,402102
1840;18,50024;77,393061
1841;18,479743;77,405775
1842;18,479221;77,392056
1843;18,474191;77,371893
1844;18,488106;77,373047
1845;18,47792;77,40119
1846;18,456927;77,381554
1847;18,487745;77,382103
1848;18,481727;77,38063
1849;18,484539;77,401046
1850;18,476267;77,405475
1851;18,490784;77,39361
1852;18,479277;77,381701
1853;18,469794;77,384956
1854;18,479872;77,395731
1855;18,493265;77,377705
1856;18,491073;77,386363
1857;18,49517;77,376033
1858;18,493956;77,385744
1859;18,472305;77,380839
1860;18,478304;77,407326
1861;18,486243;77,394687
1862;18,4715;77,393202
1863;18,48125;77,384963
1864;18,483109;77,390322
1865;18,476854;77,395035
1866;18,483722;77,380782
1867;18,488555;77,383798
1868;18,464961;77,378239
1869;18,474351;77,399664
1870;18,483464;77,382203
1871;18,498808;77,391937
1872;18,480856;77,395961
1873;18,492159;77,377211
1874;18,493919;77,397974
1875;18,479198;77,396782
1876;18,457082;77,373744
1877;18,487484;77,392203
1878;18,478358;77,393543
1879;18,487345;77,400899
1880;18,47777;77,396764
1881;18,495249;77,382945
1882;18,496514;77,397807
1883;18,496409;77,402179
1884;18,483487;77,38371
1885;18,493084;77,403388
1886;18,484402;77,403785
1887;18,473105;77,400929
1888;18,467246;77,406289
1889;18,50059;77,381555
1890;18,473765;77,37109
1891;18,47966;77,392345
1892;18,500156;77,382052
1893;18,480521;77,402318
1894;18,492595;77,394669
1895;18,468227;77,409673
1896;18,493239;77,365972
1897;18,464815;77,357988
1898;18,481077;77,378252
1899;18,490563;77,382413
1900;18,475546;77,400321
1901;18,473042;77,377667
1902;18,470385;77,390199
1903;18,488572;77,410976
1904;18,487067;77,377222
1905;18,484177;77,390949
1906;18,483038;77,400295
1907;18,47865;77,40677
1908;18,47391;77,388608
1909;18,473094;77,379945
1910;18,48106;77,385023
1911;18,487781;77,405119
1912;18,481857;77,39267
1913;18,47335;77,376484
1914;18,465778;77,389867
1915;18,458384;77,367415
1916;18,490855;77,390694
1917;18,472623;77,389159
1918;18,463667;77,384004
1919;18,483288;77,387851
1920;18,474641;77,387602
1921;18,490137;77,407278
1922;18,476955;77,384111
1923;18,463294;77,393034
1924;18,452906;77,393401
1925;18,48677;77,381447
1926;18,479372;77,405465
1927;18,469501;77,379184
1928;18,465918;77,397662
1929;18,475109;77,377626
1930;18,473388;77,400954
1931;18,483214;77,387328
1932;18,476924;77,372286
1933;18,48333;77,401351
1934;18,478098;77,387838
1935;18,481961;77,397736
1936;18,489879;77,387266
1937;18,474332;77,383129
1938;18,471238;77,389263
1939;18,487485;77,401543
1940;18,484626;77,379985
1941;18,467182;77,398936
1942;18,486006;77,390587
1943;18,483531;77,386233
1944;18,480856;77,395218
1945;18,479809;77,382684
1946;18,47751;77,382381
1947;18,475505;77,385751
1948;18,482263;77,378491
1949;18,467484;77,377902
1950;18,480585;77,400683
1951;18,493962;77,373121
1952;18,474029;77,362295
1953;18,476711;77,377975
1954;18,470362;77,397974
1955;18,465927;77,382862
1956;18,478901;77,394739
1957;18,495797;77,405123
1958;18,475591;77,388514
1959;18,477278;77,414907
1960;18,473227;77,390295
1961;18,48363;77,385103
1962;18,48009;77,385796
1963;18,47939;77,375824
1964;18,472717;77,382506
1965;18,490859;77,389635
1966;18,486357;77,394932
1967;18,507531;77,376721
1968;18,476335;77,391317
1969;18,471404;77,378031
1970;18,464159;77,405168
1971;18,481376;77,403845
1972;18,469572;77,388635
1973;18,482172;77,380765
1974;18,477034;77,381488
1975;18,490912;77,37676
1976;18,477929;77,38061
1977;18,466711;77,407586
1978;18,48351;77,374474
1979;18,481348;77,388326
1980;18,487884;77,375385
1981;18,479884;77,38715
1982;18,476738;77,375675
1983;18,479436;77,378906
1984;18,483704;77,388758
1985;18,478014;77,382187
1986;18,493241;77,38557
1987;18,481976;77,375334
1988;18,472651;77,390349
1989;18,478704;77,369993
1990;18,49431;77,372021
1991;18,475536;77,399883
1992;18,482585;77,373983
1993;18,48265;77,411422
1994;18,478841;77,394362
1995;18,469223;77,376824
1996;18,491933;77,390752
1997;18,503331;77,385761
1998;18,480548;77,402186
1999;18,476428;77,390101
2000;18,489544;77,381501
